dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,selected_template_entropy,pca_n_components,pca_explained_variance_ratio_sum,direction_source,operator_source,ag_target_effective_rank,ag_target_pairwise_cosine_mean,ag_target_norm_mean,ag_target_norm_std,ag_head_pairwise_cosine_mean,ag_head_effective_rank,ag_head_usage_entropy,ag_operator_train_mse_mean,ag_operator_train_cosine_mean,ag_pred_target_cosine_mean,ag_tangent_available_rate,ag_fallback_rate,ag_pos_dist_mean,ag_neg_centroid_dist_mean,ag_pred_norm_mean,ag_hidden_dim,ag_ridge,ag_activation,effective_k_ag_heads,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
japanesevowels,1,ag_pia_single,success,,0.9561456014766324,0.9772143887549976,0.021068787278365142,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_single_operator,0.9627039627039626,13,0,0,8.052305315970443,ag_pia_single,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003150540197412,2.463664318967767,1.196985697088873,0.3150400092856856,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_single/japanesevowels/s1/candidate_audit/japanesevowels_s1_ag_pia_single_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.463664318967767,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,ag_pia_operator,ag_pia_single,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,2.9946059431895256,1.0,0.8643380149747131,1.0,0.0,0.0,,,ag_pia_operator,ag_pia_single,45.67616132365795,0.0032057592794318,2.9946059431895256,0.420860093920669,,0.0,-1.000088900581841e-12,0.0034785124365458,0.8643380149747131,0.8643380149747131,1.0,0.0,4.28504820023148,4.365793036123884,1.0,156.0,0.001,tanh,1.0,,,,,
japanesevowels,1,ag_pia_multihead5,success,,0.9561456014766324,0.9755667635594388,0.01942116208280642,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_multihead_uniform,0.944185444185444,30,0,0,10.840018486022018,ag_pia_multihead5,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003151415562392,2.4670894791938403,1.194514786477819,0.3125526765912688,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,5.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_multihead5/japanesevowels/s1/candidate_audit/japanesevowels_s1_ag_pia_multihead5_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.4670894791938403,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,ag_pia_operator,ag_pia_multihead5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.469150620696728,1.0,0.8671346741802958,1.0,0.0,0.0,,,ag_pia_operator,ag_pia_multihead5,49.662235784955165,0.0012743047712346,3.458304635565772,0.4907123914379137,0.2485183362326287,3.785198411732496,1.608751919620775,0.0034465776447092,0.8655834718563404,0.8671346741802958,1.0,0.0,4.678621081935838,4.365793036123884,1.0,156.0,0.001,tanh,5.0,,,,,
japanesevowels,1,wdba_sameclass,success,,0.9561456014766324,0.9660935593023928,0.009947957825760412,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9627039627039627,15,0,0,15.482288043014705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.521020860039065,,
japanesevowels,1,dba_sameclass,success,,0.9561456014766324,0.978753207436399,0.02260760595976663,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.9440559440559441,24,0,0,5.982383095892146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9720074904623128,-0.0021401124884985467,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,11.130516233039089,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157888430975,2.443911620853792,1.21840940076974,0.3328679261125654,0.0250582201224561,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2579419741768376,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.099999999922356,1.4842596523008906,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,0.099999999922356,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0250582201224561,0.0,0.0,5.356552201176859,2.443911620853792,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,1.4842596523008906,1.0,0.099999999922356,0.1000000014901161,2.2579419741768376,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,,,,0.0,0.0,2.2579419741768376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,csta_template_random_within_bank,success,,0.9741476029508114,0.9659490262680872,-0.008198576682724168,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,30,0,0,11.262681961990893,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159928880963,2.4439152179397268,1.2237205603392214,0.3412513223765612,0.0250582201407812,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808467200281277,0.1296296296296296,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999977245,1.0533893962004186,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,0.0999999999977245,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0250582201407812,0.0,0.0,5.356552201176859,2.4439152179397268,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,1.0533893962004186,1.0,0.0999999999977245,0.1000000014901161,2.2808467200281277,0.1296296296296296,response_only,random,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,,,,0.0,0.0,2.2808467200281277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,random_cov_state,success,,0.9741476029508114,0.973509205873986,-0.0006383970768253366,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,5.993268947000615,,,,,,,,,,2.4439405190992347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,pca_cov_state,success,,0.9741476029508114,0.968010015945806,-0.006137587005005329,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,30,0,0,6.032852357020602,,,,,,,,,,2.444249333384867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.6218569874763489,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,ag_target_direct,success,,0.9741476029508114,0.9831767695416048,0.009029166590793447,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_target_direct_debug,1.0,30,0,0,10.841753130895086,ag_target_direct,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003151466049963,2.4462284470080857,1.193883338887741,0.3117498953044463,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_target_direct/japanesevowels/s2/candidate_audit/japanesevowels_s2_ag_target_direct_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4462284470080857,,,,,,1.0,0.0999999999999999,0.1000000014556227,,,ag_pia_operator,ag_target_direct,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.002738754532052,1.0,1.0,1.0,0.0,0.0,,,ag_pia_operator,ag_target_direct,45.85411631782489,0.0018128669834117,3.0027387545320523,0.4061921465743488,,0.0,-1.000088900581841e-12,0.0,1.0,1.0,1.0,0.0,4.293909787263554,4.33934227993004,1.0,0.0,0.001,direct_target,1.0,,,,,
japanesevowels,2,ag_pia_single,success,,0.9741476029508114,0.9681765355966748,-0.00597106735413655,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_single_operator,1.0,30,0,0,10.845273311948404,ag_pia_single,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003151125490073,2.4461856053420044,1.193200516223418,0.311083955465072,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_single/japanesevowels/s2/candidate_audit/japanesevowels_s2_ag_pia_single_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4461856053420044,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,ag_pia_operator,ag_pia_single,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.002738754532052,1.0,0.8665510977536839,1.0,0.0,0.0,,,ag_pia_operator,ag_pia_single,45.85411631782489,0.0018128669834117,3.0027387545320523,0.4061921465743488,,0.0,-1.000088900581841e-12,0.0034217667242645,0.8665510977536839,0.8665510977536839,1.0,0.0,4.293909787263554,4.33934227993004,1.0,156.0,0.001,tanh,1.0,,,,,
japanesevowels,2,ag_pia_multihead5,success,,0.9741476029508114,0.968571071935225,-0.005576531015586417,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_multihead_uniform,1.0,30,0,0,10.919509127968922,ag_pia_multihead5,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003152608057311,2.4486099868108093,1.1963696580176415,0.3147667534781982,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,5.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_multihead5/japanesevowels/s2/candidate_audit/japanesevowels_s2_ag_pia_multihead5_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4486099868108093,,,,,,1.0,0.1,0.1000000014866667,,,ag_pia_operator,ag_pia_multihead5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.450715188208167,1.0,0.8724247684119447,1.0,0.0,0.0,,,ag_pia_operator,ag_pia_multihead5,49.50172673383248,0.0017280076150982,3.459176341624646,0.4724425745122017,0.3237065699942235,3.815750333797617,1.6080998537728262,0.0032809072593454,0.8720446168855276,0.8724247684119447,1.0,0.0,4.693078904670077,4.33934227993004,1.0,156.0,0.001,tanh,5.0,,,,,
japanesevowels,2,wdba_sameclass,success,,0.9741476029508114,0.978029905954106,0.003882303003294618,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,30,0,0,17.960122262011282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.571520915083758,,
japanesevowels,2,dba_sameclass,success,,0.9741476029508114,0.9784044696769024,0.0042568667260910464,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,30,0,0,6.924316552001983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,3,csta_topk_uniform_top5,success,,0.9681596726696928,0.9858464973490269,0.017686824679334023,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,11.730512016103603,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003158949349976,2.4440257806547754,1.2170674258325704,0.3375596601228831,0.0249446545303879,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2753389404077917,0.1481481481481481,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999388948,1.4898843334375682,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,0.0999999999388948,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0249446545303879,0.0,0.0,5.378469108461614,2.4440257806547754,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,1.4898843334375682,1.0,0.0999999999388948,0.1000000014901161,2.2753389404077917,0.1481481481481481,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7488016497452964,0.7512732409111937,0.0123525275859869,,,,0.0,0.0,2.2753389404077917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,csta_template_random_within_bank,success,,0.9681596726696928,0.982738522154802,0.014578849485109124,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,29,0,0,10.910022028023377,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159312399026,2.444022560921601,1.2190293024989145,0.33855812083975,0.0249446545322722,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.27925493282502,0.1296296296296296,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999478788,1.01048252029786,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,0.0999999999478788,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0249446545322722,0.0,0.0,5.378469108461614,2.444022560921601,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,1.01048252029786,1.0,0.0999999999478788,0.1000000014901161,2.27925493282502,0.1296296296296296,response_only,random,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7488016497452964,0.7512732409111937,0.0123525275859869,,,,0.0,0.0,2.27925493282502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,random_cov_state,success,,0.9681596726696929,0.9917695653737475,0.023609892704054558,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,5.959239047020674,,,,,,,,,,2.444048555188742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,pca_cov_state,success,,0.9681596726696929,0.9798297053132425,0.0116700326435496,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,30,0,0,5.995192228001542,,,,,,,,,,2.4439538798602096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.6222749352455139,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,ag_target_direct,success,,0.9681596726696928,0.9651292723283388,-0.003030400341354045,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_target_direct_debug,1.0,20,0,0,9.235733485897072,ag_target_direct,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003151721843524,2.4462265704528705,1.19658584165334,0.3145532473179895,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_target_direct/japanesevowels/s3/candidate_audit/japanesevowels_s3_ag_target_direct_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.4462265704528705,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,ag_pia_operator,ag_target_direct,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.005263376170749,1.0,1.0,1.0,0.0,0.0,,,ag_pia_operator,ag_target_direct,46.0501807822925,0.0011752708128716,3.005263376170749,0.4215334172614891,,0.0,-1.000088900581841e-12,0.0,1.0,1.0,1.0,0.0,4.279295135735531,4.3496585635974165,1.0,0.0,0.001,direct_target,1.0,,,,,
japanesevowels,3,ag_pia_single,success,,0.9681596726696928,0.9852329922148542,0.017073319545161336,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_single_operator,1.0,18,0,0,9.040919644059613,ag_pia_single,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003151157872057,2.445960887127744,1.1958108348236325,0.3145289649195383,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_single/japanesevowels/s3/candidate_audit/japanesevowels_s3_ag_pia_single_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.445960887127744,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,ag_pia_operator,ag_pia_single,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.005263376170749,1.0,0.8560663883982863,1.0,0.0,0.0,,,ag_pia_operator,ag_pia_single,46.0501807822925,0.0011752708128716,3.005263376170749,0.4215334172614891,,0.0,-1.000088900581841e-12,0.0036906054256849,0.8560663883982863,0.8560663883982863,1.0,0.0,4.279295135735531,4.3496585635974165,1.0,156.0,0.001,tanh,1.0,,,,,
japanesevowels,3,ag_pia_multihead5,success,,0.9681596726696928,0.979494931784072,0.01133525911437916,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_multihead_uniform,1.0,23,0,0,9.863563524093479,ag_pia_multihead5,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003152767956858,2.4489769397175256,1.1963071031406634,0.314843410868015,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,5.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ag_pia_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_multihead5/japanesevowels/s3/candidate_audit/japanesevowels_s3_ag_pia_multihead5_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.4489769397175256,,,,,,1.0,0.1,0.1000000014832174,,,ag_pia_operator,ag_pia_multihead5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.441621903035171,1.0,0.8666868367924077,1.0,0.0,0.0,,,ag_pia_operator,ag_pia_multihead5,49.90133302722016,0.000984569850177,3.442795063097731,0.4843845315909565,0.1376926071743616,3.8862086247303846,1.6090314385719229,0.0034063124914264,0.8671538128343703,0.8666868367924077,1.0,0.0,4.660728761912522,4.349658563597417,1.0,156.0,0.001,tanh,5.0,,,,,
