dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,selected_template_entropy,pca_n_components,pca_explained_variance_ratio_sum,direction_source,operator_source,cs_flow_train_mse_mean,cs_flow_train_cosine_mean,cs_flow_pred_target_cosine_mean,cs_flow_target_dist_mean,cs_flow_target_dist_std,cs_flow_velocity_norm_mean,cs_flow_velocity_norm_std,cs_flow_fallback_rate,cs_flow_target_effective_rank,cs_flow_target_pairwise_cosine_mean,cs_flow_velocity_effective_rank,cs_flow_velocity_pairwise_cosine_mean,unique_direction_ratio,generated_direction_pairwise_cosine_mean,effective_aug_multiplier,cs_flow_hidden_width,cs_flow_class_embedding_dim,cs_flow_hidden_layers,cs_flow_t_gen,cs_flow_k_same,cs_flow_epochs,cs_flow_batch_size,cs_flow_lr,cs_flow_weight_decay,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
ering,2,dba_sameclass,success,,0.848105426301868,0.8672264955547161,0.019121069252848066,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,22,240,240,1.0346679779468104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
ering,3,csta_topk_uniform_top5,success,,0.8501737413578302,0.836349387192084,-0.013824354165746233,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,16,0,0,4.885666960966773,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812196855423,0.0013504756179882,1.0937690424889808,0.1424737027425314,0.1431906752541684,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,1.9097057700482944,0.2916666666666667,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/ering/s3/candidate_audit/ering_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003982384,0.5401062437558427,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.1000000003982384,0.1000000008692344,1.0,0.1,0.1,0.1431906752541684,0.0,0.0,1.0999095086492523,0.0013504756179882,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.5401062437558427,1.0,0.1000000003982384,0.1000000008692344,1.9097057700482944,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.286704659174984,0.2865740186565553,0.0164677153455645,,,,0.0,0.0,,,,0.0,1.9097057700482944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,3,csta_template_random_within_bank,success,,0.8501737413578302,0.852838560267439,0.0026648189096087904,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,15,0,0,4.902091501979157,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813640577508,0.0013504079756106,1.1005197701060718,0.1490991387381477,0.1431906747087325,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.081316838841246,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/ering/s3/candidate_audit/ering_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.100000000025918,0.4256540055642331,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.100000000025918,0.0999999999379118,1.0,0.1,0.1,0.1431906747087325,0.0,0.0,1.0999095086492523,0.0013504079756106,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.4256540055642331,1.0,0.100000000025918,0.0999999999379118,2.081316838841246,0.2083333333333333,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,10.0,24.0,False,1.0,1.0,1.0,0.0,0.286704659174984,0.2865740186565553,0.0164677153455645,,,,0.0,0.0,,,,0.0,2.081316838841246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,3,random_cov_state,success,,0.8501737413578302,0.6789918313366403,-0.17118191002118988,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,27,0,0,0.792484623962082,,,,,,,,,,0.0013502155897947823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,3,pca_cov_state,success,,0.8501737413578302,0.827486048389814,-0.022687692968016204,240,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,15,0,0,0.4971928979502991,,,,,,,,,,0.0013507066638475873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.9999998807907104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,3,cs_flow_single_step,success,,0.8501737413578302,0.5501007107235586,-0.3000730306342716,240,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,1.0,20,0,0,5.221730325953104,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0001824180877486,0.0013527358382412,1.097236168929608,0.1440861810213808,0.1431906745902614,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,1.0,0.0,0.0,0.0,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/ering/s3/candidate_audit/ering_s3_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.1431906745902614,0.0,0.0,1.0999095086492523,0.0013527358382412,,,,,,1.0,0.1,0.1000000015211602,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.246220702506801,1.246220702506801,0.4121400016496558,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0654442831873893,0.5760114192962646,0.4121400016496558,1.246220702506801,0.5827123510194822,1.246220702506801,0.5827123510194822,0.0,4.01581701767917,-0.01861751034687,5.033680112796486,-0.01861751034687,1.0,0.8847883024375558,10.0,128.0,6.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
ering,3,wdba_sameclass,success,,0.8501737413578302,0.8534047914877695,0.0032310501299392946,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,29,240,240,2.4819257280323654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.040286949023267,,
ering,3,dba_sameclass,success,,0.8501737413578302,0.8414960913532203,-0.00867765000460985,240,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,25,240,240,1.0876862539444119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
handmovementdirection,1,csta_topk_uniform_top5,success,,0.2384428967090257,0.3083036244800951,0.06986072777106939,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4155448717948717,30,0,0,10.137544132070616,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854442248617,1.112277880871225e-07,1.085677228616594,0.1482627789120797,0.137823303561668,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.266119242263424,0.1484375,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998628687,0.2823965567471198,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.0999999998628687,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.137823303561668,0.0,0.0,0.9899009169526736,1.112277880871225e-07,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.2823965567471198,1.0,0.0999999998628687,0.1000000014901161,2.266119242263424,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7521657954824004,0.7547584640415349,0.0132217261575631,,,,0.0,0.0,,,,0.0,2.266119242263424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,csta_template_random_within_bank,success,,0.2384428967090257,0.260980318609064,0.022537421900038324,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.469485294117647,17,0,0,8.0817847980652,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854501664002,1.1122819730451854e-07,1.0863795497017836,0.148721573608145,0.1378233036739099,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.2666590721856053,0.1328125,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999377788,0.1910499534438887,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.0999999999377788,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1378233036739099,0.0,0.0,0.9899009169526736,1.1122819730451854e-07,0.4179943816868394,0.2775472064310195,0.1404471752558198,2.027747648209945,0.1910499534438887,1.0,0.0999999999377788,0.1000000014901161,2.2666590721856053,0.1328125,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7521657954824004,0.7547584640415349,0.0132217261575631,,,,0.0,0.0,,,,0.0,2.2666590721856053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,random_cov_state,success,,0.23844289670902574,0.2978106676959372,0.05936777098691148,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.3897530165912519,20,0,0,3.889496154966764,,,,,,,,,,1.1122564932851676e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,pca_cov_state,success,,0.23844289670902574,0.3510470507753117,0.11260415406628593,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.3720588235294117,13,0,0,2.7786071019945666,,,,,,,,,,1.1122576163040905e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.614203155040741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,1,cs_flow_single_step,success,,0.2384428967090257,0.2871660859465738,0.04872318923754809,1280,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,0.4138888888888888,28,0,0,10.449972527101636,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0002838871372443,1.1122758840005057e-07,1.0792362602584935,0.1463673282388098,0.1378233037615359,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,1.0,0.0,0.0,0.0,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.1378233037615359,0.0,0.0,0.9899009169526736,1.1122758840005057e-07,,,,,,1.0,0.1,0.1000000014726538,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.126925472333604,1.126925472333604,0.3326707632137351,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0157859716564416,0.3610316216945648,0.3326707632137351,1.1269254723336035,0.1761545139807416,1.1269254723336035,0.1761545139807416,0.0,33.49577277221969,0.001601260993437,34.09826207218527,0.001601260993437,1.0,0.9931469191594487,10.0,128.0,4.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
handmovementdirection,1,wdba_sameclass,success,,0.23844289670902574,0.3542478354978355,0.11580493878880976,1280,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.5208333333333334,29,0,0,64.08895069803111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10071.54506849434,,
handmovementdirection,1,dba_sameclass,success,,0.23844289670902574,0.3836378382993256,0.14519494159029983,1280,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.5167542016806722,30,0,0,54.69092014094349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
handmovementdirection,2,csta_topk_uniform_top5,success,,0.2030680813439434,0.2571428571428571,0.054074775798913705,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3803223219699192,14,0,0,7.5414467750815675,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854424445032,1.1119469691529677e-07,1.08722003728433,0.1484695270658685,0.1384131422750736,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.234776852244379,0.1484375,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001173613,0.2786994342718197,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.1000000001173613,0.1000000009080395,1.0,0.0999999999999999,0.0999999999999999,0.1384131422750736,0.0,0.0,0.987985101412486,1.1119469691529677e-07,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.2786994342718197,1.0,0.1000000001173613,0.1000000009080395,2.234776852244379,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7594804272123965,0.761819704350053,0.0119107333957204,,,,0.0,0.0,,,,0.0,2.234776852244379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,2,csta_template_random_within_bank,success,,0.2030680813439434,0.2517459585933068,0.04867787724936337,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.4375,30,0,0,10.204513326985762,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854464682531,1.111948636049511e-07,1.0882481456252329,0.1487032305348135,0.1384131422813605,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.264489185907674,0.1328125,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.1000000001152414,0.1926744264485416,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.1000000001152414,0.1000000006752088,1.0,0.0999999999999999,0.0999999999999999,0.1384131422813605,0.0,0.0,0.987985101412486,1.111948636049511e-07,0.4176479965763106,0.2808439283452091,0.1368040682311015,2.030261758781722,0.1926744264485416,1.0,0.1000000001152414,0.1000000006752088,2.264489185907674,0.1328125,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7594804272123965,0.761819704350053,0.0119107333957204,,,,0.0,0.0,,,,0.0,2.264489185907674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,2,random_cov_state,success,,0.2030680813439434,0.24690934065934064,0.04384125931539723,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.38832833832833835,22,0,0,4.178108052932657,,,,,,,,,,1.1118641264596458e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,2,pca_cov_state,success,,0.2030680813439434,0.2567315286065286,0.05366344726258518,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.4083333333333333,14,0,0,2.903643484110944,,,,,,,,,,1.1119543866528438e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.6061246395111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,2,cs_flow_single_step,success,,0.2030680813439434,0.2441938665710186,0.04112578522707519,1280,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,0.4409090909090909,14,0,0,8.01429125200957,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0002828557209879,1.111210154240065e-07,1.0776331157898813,0.1448496433234289,0.1384131421090584,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,1.0,0.0,0.0,0.0,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.1384131421090584,0.0,0.0,0.987985101412486,1.111210154240065e-07,,,,,,1.0,0.1,0.1000000014726538,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,1.108263045801594,1.108263045801594,0.3384615284030107,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0156056396663188,0.3806918263435364,0.3384615284030107,1.108263045801594,0.1769184010221532,1.108263045801594,0.1769184010221532,0.0,34.0070318457944,0.0017162197037584,34.888738775455856,0.0017162197037584,1.0,0.991713538412098,10.0,128.0,4.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,
handmovementdirection,2,wdba_sameclass,success,,0.2030680813439434,0.3709514170040486,0.1678833356601052,1280,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.44647705235940527,25,0,0,63.31146788597107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10039.167318633898,,
handmovementdirection,2,dba_sameclass,success,,0.2030680813439434,0.3627874769179117,0.15971939557396828,1280,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.500392785319256,29,0,0,54.56886148697231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
handmovementdirection,3,csta_topk_uniform_top5,success,,0.1875628456510809,0.2517330397071109,0.06417019405603003,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3067129629629629,11,0,0,7.039726173970848,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854503160212,1.1148453432471835e-07,1.0888331284697337,0.1489442510277098,0.135822820430655,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.2732306928336934,0.140625,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot7_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s3/candidate_audit/handmovementdirection_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.099999999916237,0.2762488974169271,0.4229690046634856,0.2825848460190182,0.1403841586444674,2.0349746484128968,0.099999999916237,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.135822820430655,0.0,0.0,1.0034452843727364,1.1148453432471835e-07,0.4229690046634856,0.2825848460190182,0.1403841586444674,2.0349746484128968,0.2762488974169271,1.0,0.099999999916237,0.1000000014901161,2.2732306928336934,0.140625,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7623051847260964,0.7644649575641655,0.0116461000250424,,,,0.0,0.0,,,,0.0,2.2732306928336934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
