dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,selected_template_entropy,direction_source,operator_source,latent_train_cosine_loss_mean,latent_train_mse_mean,latent_train_pred_target_cosine_mean,latent_pred_velocity_norm_mean,latent_pred_velocity_norm_std,latent_target_velocity_norm_mean,latent_target_velocity_norm_std,latent_target_dist_mean,latent_target_dist_std,latent_target_sampling_entropy,latent_target_sampling_entropy_by_class_mean,latent_target_sampling_entropy_by_class_min,latent_fallback_rate,latent_residual_effective_rank,latent_residual_pairwise_cosine_mean,latent_generated_direction_pairwise_cosine_mean,latent_unique_direction_ratio,latent_effective_aug_multiplier,latent_pred_target_cosine_mean,latent_hidden_width,latent_class_embedding_dim,latent_hidden_layers,latent_lambda_cos,latent_flow_epochs,latent_flow_batch_size,latent_flow_lr,latent_flow_weight_decay,latent_rbf_tau_floor,task_utility_mean,task_utility_std,task_margin_mean,task_margin_std,task_bad_margin_mass,task_wrong_pred_mass,task_sampling_entropy,task_sampling_effective_support,task_kl_task_vs_geo,task_guidance_fallback_rate,task_guidance_fallback_reason,task_invalid_candidate_rate,task_warmup_train_epochs,task_warmup_train_loss_mean,task_guidance_beta,task_guidance_margin_min,task_guidance_lambda_margin,task_guidance_max_candidates,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
natops,3,wdba_sameclass,success,,0.9205883200225039,0.9422418566904924,0.021653536667988527,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.972027972027972,26,0,0,7.932813707971945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.490804832062672,,
natops,3,dba_sameclass,success,,0.9205883200225039,0.9553391164665586,0.034750796444054655,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.972027972027972,30,0,0,6.224792502820492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.977748412110884,0.021602810634251624,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,11.967570733977482,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159381836357,2.4622206994638933,1.2247455895150228,0.3390200504332407,0.0248602950322588,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808997157194475,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998403343,1.54321983751448,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,0.0999999998403343,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0248602950322588,0.0,0.0,5.394679395933378,2.4622206994638933,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,1.54321983751448,1.0,0.0999999998403343,0.1000000014901161,2.2808997157194475,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.2808997157194475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,random_cov_state,success,,0.9561456014766324,0.9866328147908892,0.030487213314256745,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9813519813519815,13,0,0,3.861564800841734,,,,,,,,,,2.4621617415920185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,csta_template_random_within_bank,success,,0.9561456014766324,0.9693470998285868,0.013201498351954388,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.9628334628334628,20,0,0,9.953445652965456,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003161062979056,2.462225276252173,1.230543968343324,0.3465772862021112,0.0248602950351081,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.281986387255432,0.125,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999998534219,1.136087726310582,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,0.0999999998534219,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0248602950351081,0.0,0.0,5.394679395933378,2.462225276252173,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,1.136087726310582,1.0,0.0999999998534219,0.1000000014901161,2.281986387255432,0.125,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.281986387255432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,latent_residual_direct,success,,0.9561456014766324,0.9819871737383528,0.025841572261720347,2160,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_direct_probe,0.9628334628334628,23,0,0,10.294772635912523,latent_residual_direct,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.000314605561462,2.480965918190679,1.1775465928445277,0.2888900216488789,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/latent_residual_direct/japanesevowels/s1/candidate_audit/japanesevowels_s1_latent_residual_direct_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.480965918190679,,,,,,1.0,0.1,0.1000000014866667,,,latent_residual_flow_operator,latent_residual_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.360711122203889,0.0460920463863952,5.360711122203889,1.412425205682242,1.0,0.0,,,0.0,latent_residual_flow_operator,latent_residual_direct,0.0,0.0,1.0,1.414484320283306,0.0739251279927003,1.414484320283306,0.0739251279927003,5.3756254513562975,0.9022520280264646,3.105919366523372,3.105919366523372,3.075175262913845,0.0,45.5104921868443,-0.0024024185250005,0.5090562472939888,0.8083333333333335,8.083333333333334,1.0,0.0,0.0,0.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,latent_residual_flow,success,,0.9561456014766324,0.9803914296494382,0.02424582817280574,2160,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,0.9627039627039626,17,0,0,10.301238304004073,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003156810027995,2.4656866757042843,1.2138287811892683,0.3344408269592784,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/latent_residual_flow/japanesevowels/s1/candidate_audit/japanesevowels_s1_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.4656866757042843,,,,,,1.0,0.1,0.1000000014866667,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.360711122203889,0.0460920463863952,5.360711122203889,0.2516593069637569,0.3490000618877853,0.0,,,0.0,latent_residual_flow_operator,latent_residual_flow,0.1265264749526977,0.0184751655906438,0.8734734654426575,0.257032036781311,0.0524755865335464,1.414484320283306,0.0739251279927003,5.3756254513562975,0.9022520280264646,3.105919366523372,3.105919366523372,3.075175262913845,0.0,45.5104921868443,-0.0024024185250005,0.0550241902952265,1.0,10.0,0.3490000618877853,156.0,9.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,task_guided_residual_direct,success,,0.9561456014766324,0.9749071128708688,0.01876151139423643,2160,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_guided_residual_direct_probe,0.9627039627039627,19,0,0,13.689212917815894,task_guided_residual_direct,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003148886648021,2.4814832212443494,1.1816749018734245,0.2921280943186376,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/task_guided_residual_direct/japanesevowels/s1/candidate_audit/japanesevowels_s1_task_guided_residual_direct_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.4814832212443494,,,,,,1.0,0.0999999999999999,0.1000000014763187,,,task_guided_latent_residual_operator,task_guided_residual_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.455307195703275,0.1147224720697784,5.455307195703275,1.4115549356498065,1.0,0.0,0.0629970103198082,4.530239463161195,0.0,task_guided_latent_residual_operator,task_guided_residual_direct,0.0,0.0,1.0,1.4129554343334745,0.081210170458637,1.4129554343334745,0.081210170458637,5.448756458011297,0.9070564827574782,2.61817000168098,,,0.0,44.702354416218846,0.0019451386107593,0.5385509270945539,0.6782407407407407,6.782407407407407,1.0,0.0,0.0,0.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.0620525294669115,0.080260942122742,4.545470539379967,1.36146590857192,0.0,0.0,2.61817000168098,13.864345389981706,0.5202795899418227,0.0,,0.0,10.0,0.2937581516802311,1.0,0.0,1.0,0.0,,,,,
japanesevowels,1,task_guided_latent_residual_flow,success,,0.9561456014766324,0.9867212092367176,0.030575607760085166,2160,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_reweighted_residual_sampling,0.9813519813519817,23,0,0,14.689914050977677,task_guided_latent_residual_flow,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003158393939909,2.466109098980512,1.2125263523398366,0.3333899027507505,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/task_guided_latent_residual_flow/japanesevowels/s1/candidate_audit/japanesevowels_s1_task_guided_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.466109098980512,,,,,,1.0,0.1,0.1000000014866667,,,task_guided_latent_residual_operator,task_guided_latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.455307195703275,0.1147224720697784,5.455307195703275,0.2561311727097372,0.3321525895463274,0.0,0.0629970103198082,4.530239463161195,0.0,task_guided_latent_residual_operator,task_guided_latent_residual_flow,0.130205899477005,0.0182908996939659,0.8697940707206726,0.2647542655467987,0.0504147186875343,1.4129554343334745,0.081210170458637,5.448756458011297,0.9070564827574782,2.61817000168098,,,0.0,44.702354416218846,0.0019451386107593,0.0529962900741286,1.0,10.0,0.3321525895463274,156.0,9.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.0620525294669115,0.080260942122742,4.545470539379967,1.36146590857192,0.0,0.0,2.61817000168098,13.864345389981706,0.5202795899418227,0.0,,0.0,10.0,0.2937581516802311,1.0,0.0,1.0,0.0,,,,,
japanesevowels,1,wdba_sameclass,success,,0.9561456014766324,0.9660935593023928,0.009947957825760412,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9627039627039627,15,0,0,15.425352354999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.521020860039065,,
japanesevowels,1,dba_sameclass,success,,0.9561456014766324,0.978753207436399,0.02260760595976663,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.9440559440559441,24,0,0,5.925186806125566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9720074904623128,-0.0021401124884985467,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,11.710079384967685,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157888430975,2.443911620853792,1.21840940076974,0.3328679261125654,0.0250582201224561,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2579419741768376,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.099999999922356,1.4842596523008906,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,0.099999999922356,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0250582201224561,0.0,0.0,5.356552201176859,2.443911620853792,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,1.4842596523008906,1.0,0.099999999922356,0.1000000014901161,2.2579419741768376,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.2579419741768376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,random_cov_state,success,,0.9741476029508114,0.973509205873986,-0.0006383970768253366,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,6.122432813048363,,,,,,,,,,2.4439405190992347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,csta_template_random_within_bank,success,,0.9741476029508114,0.9659490262680872,-0.008198576682724168,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,30,0,0,11.244474145118147,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159928880963,2.4439152179397268,1.2237205603392214,0.3412513223765612,0.0250582201407812,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808467200281277,0.1296296296296296,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999977245,1.0533893962004186,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,0.0999999999977245,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0250582201407812,0.0,0.0,5.356552201176859,2.4439152179397268,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,1.0533893962004186,1.0,0.0999999999977245,0.1000000014901161,2.2808467200281277,0.1296296296296296,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,2.2808467200281277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,latent_residual_direct,success,,0.9741476029508114,0.9749993215330724,0.000851718582261074,2160,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_direct_probe,1.0,30,0,0,11.767326677916571,latent_residual_direct,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003145690723253,2.4622769565168565,1.1772868631252134,0.288274019352871,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/latent_residual_direct/japanesevowels/s2/candidate_audit/japanesevowels_s2_latent_residual_direct_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4622769565168565,,,,,,1.0,0.0999999999999999,0.1000000014763187,,,latent_residual_flow_operator,latent_residual_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.38191094224601,0.0460448785050963,5.38191094224601,1.4152085209580816,1.0,0.0,,,0.0,latent_residual_flow_operator,latent_residual_direct,0.0,0.0,1.0,1.4222462092338015,0.0797702290008573,1.4222462092338015,0.0797702290008573,5.402870698594616,0.898063238013487,3.106268357453509,3.106268357453509,3.0887995357509284,0.0,45.43073032835439,-0.0021678238919048,0.5136741021551553,0.800462962962963,8.00462962962963,1.0,0.0,0.0,0.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,latent_residual_flow,success,,0.9741476029508114,0.9883580354636116,0.014210432512800186,2160,10.0,10.0,covariance_state_latent_residual,hard,resnet1d,True,False,none,True,latent_residual_sampling,1.0,30,0,0,12.33231259486638,latent_residual_flow,anchor_conditioned_latent_residual,,,Latent Residual Flow,latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003156270526496,2.4470102321066425,1.2130605293924728,0.3336492733147399,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_task_guided_latent_residual_pilot3/resnet1d_s123/_csta_runs/latent_residual_flow/japanesevowels/s2/candidate_audit/japanesevowels_s2_latent_residual_flow_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4470102321066425,,,,,,1.0,0.0999999999999999,0.1000000014866667,,,latent_residual_flow_operator,latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,latent_residual_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.38191094224601,0.0460448785050963,5.38191094224601,0.2406794897882341,0.3272152134583971,0.0,,,0.0,latent_residual_flow_operator,latent_residual_flow,0.1274160593748092,0.0189351011067628,0.8725839853286743,0.2490589022636413,0.0494398772716522,1.4222462092338015,0.0797702290008573,5.402870698594616,0.898063238013487,3.106268357453509,3.106268357453509,3.0887995357509284,0.0,45.43073032835439,-0.0021678238919048,0.0475421318532035,1.0,10.0,0.3272152134583971,156.0,9.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,,,,,,,,,,,,,,,,,,,,,,,
